	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YDR216W	gene-YDR216W	2157.62589365797	-3.89413283265795	0.412952138459438	-9.42998587484115	4.10144199130484e-21	1.23085542646272e-19
gene-YLR223C	gene-YLR223C	1187.5038011885	4.31902616112873	0.458331801596048	9.42336129871109	4.36873759823716e-21	1.30434822035573e-19
gene-YDR398W	gene-YDR398W	1296.68937643081	4.67773103624277	0.496509556148107	9.42123062551372	4.45831647935427e-21	1.32430196646941e-19
gene-YIL091C	gene-YIL091C	1005.05525105859	3.92168102958496	0.416429125203388	9.4174033280443	4.62381163427908e-21	1.36648890024227e-19
gene-YBR149W	gene-YBR149W	2476.58967514424	-3.88268547364535	0.412403616485425	-9.4147706723192	4.74116232831441e-21	1.39409328663871e-19
gene-YDL208W	gene-YDL208W	2014.61494770528	3.74758706906782	0.39831833355951	9.40852266471917	5.03158988526474e-21	1.47205609608097e-19
gene-YKL182W	gene-YKL182W	5414.44956654358	-3.91458876869412	0.416413461076841	-9.40072580403868	5.41879701556256e-21	1.57741181123026e-19
gene-YLR411W	gene-YLR411W	694.876658837117	-4.23488249012251	0.450517399132798	-9.400042036721	5.45412766272611e-21	1.57979757474584e-19
gene-YOL155C	gene-YOL155C	2051.03464676292	-3.92369227533854	0.418180327357211	-9.38277584728874	6.42582829818395e-21	1.85203823524886e-19
gene-YOR294W	gene-YOR294W	1314.05215428778	3.82722931794265	0.408158378629889	9.37682409164291	6.79898053833555e-21	1.94993422138865e-19
gene-YKL085W	gene-YKL085W	2425.86065291291	-3.8678648496019	0.412662384382248	-9.37295231159015	7.05314964964455e-21	2.01291359118777e-19
gene-YLR063W	gene-YLR063W	357.391225788587	4.29547267358949	0.458416778595172	9.3702344114739	7.23716162219003e-21	2.05535390070197e-19
gene-YOR092W	gene-YOR092W	722.313562937608	3.88327375170349	0.414585386647374	9.36664406603026	7.48753761016403e-21	2.11613805662014e-19
gene-YLR133W	gene-YLR133W	453.638727959835	-4.33850060314263	0.463528064471574	-9.35973662800452	7.99356963807611e-21	2.24823973105696e-19
gene-YKR099W	gene-YKR099W	523.851892845797	4.07331872452824	0.435949430123996	9.34355786029972	9.3150197181274e-21	2.60730984610278e-19
gene-YKL009W	gene-YKL009W	2027.19962287616	3.96153753082214	0.424336309440297	9.33584386414502	1.00189924716578e-20	2.79093656315751e-19
gene-YKL106W	gene-YKL106W	341.192261372172	4.45158577935437	0.477828091005722	9.31629149300278	1.20477769083213e-20	3.3401027219165e-19
gene-YOR340C	gene-YOR340C	946.138272157601	5.76422710486713	0.619501880619413	9.30461599100188	1.34477392100187e-20	3.71055628818619e-19
gene-YPR144C	gene-YPR144C	1019.12322781686	4.05149195442982	0.435726917388948	9.29823656226702	1.42794242161558e-20	3.92145319747448e-19
gene-YDR508C	gene-YDR508C	3791.4926990312	4.11304918282363	0.442756364386767	9.28964440414164	1.54804644226668e-20	4.23132694219558e-19
gene-YPL095C	gene-YPL095C	1175.03377866974	4.67586352611901	0.503717527062551	9.28270960390538	1.65222349326419e-20	4.49497438214212e-19
gene-YIL162W	gene-YIL162W	11353.5423302144	-4.01937121291875	0.433066879617971	-9.28117896354583	1.67613500870093e-20	4.53881768402643e-19
gene-YOR027W	gene-YOR027W	6118.5986829006	-3.68758912273217	0.397561777808209	-9.27551220608317	1.76767656485094e-20	4.7645430372973e-19
gene-YLR196W	gene-YLR196W	1136.8195332644	4.24750015150167	0.458204553132762	9.2698776615408	1.86359551570403e-20	4.97987250178649e-19
gene-YNL173C	gene-YNL173C	915.076426881285	-4.12108704601962	0.444570531237447	-9.26981605044474	1.8646722868249e-20	4.97987250178649e-19
gene-YPR190C	gene-YPR190C	559.416881779467	3.85564480433995	0.41628789841522	9.26196706418354	2.00700103760825e-20	5.3355068680161e-19
gene-YDR083W	gene-YDR083W	785.300895614145	3.8862323377605	0.420882295406489	9.23353721497638	2.61839101561635e-20	6.92921476950836e-19
gene-YJL200C	gene-YJL200C	590.89740142292	4.13951358390704	0.448341868472011	9.23294002858771	2.63303512303149e-20	6.93643913406757e-19
gene-YLR014C	gene-YLR014C	302.445826589893	4.13656748524872	0.448215546233689	9.22896923145099	2.73248671412521e-20	7.16600795028692e-19
gene-YMR049C	gene-YMR049C	1341.27597459823	3.98767362111299	0.432778515875031	9.21412102227476	3.13838977365036e-20	8.19358980367373e-19
gene-YLR073C	gene-YLR073C	203.321180957397	4.51798222182829	0.491444506602825	9.19327037158158	3.81075673457476e-20	9.90456504852422e-19
gene-YPR184W	gene-YPR184W	1426.20126882881	-4.14583137089706	0.451754261119245	-9.17718265816805	4.42517268798741e-20	1.14503801730945e-18
gene-YIL020C	gene-YIL020C	450.869381763953	3.9910752375538	0.435111071721227	9.17254351116778	4.619872568156e-20	1.19012823415063e-18
gene-YKL099C	gene-YKL099C	599.03329359531	4.09222037272301	0.446408183036874	9.16699229141367	4.86400557406821e-20	1.24749957939318e-18
gene-YPR006C	gene-YPR006C	808.763293814572	-3.91761049295801	0.42866469782498	-9.13910222333619	6.29729224553732e-20	1.60801909883852e-18
gene-YBR053C	gene-YBR053C	865.510989072704	-3.87662835596488	0.425089968125823	-9.119547970178	7.54383164314055e-20	1.91791213215565e-18
gene-YML056C	gene-YML056C	2074.61678829098	5.46550233191076	0.599470321399991	9.1172192130325	7.70765751689222e-20	1.9425966261189e-18
gene-YBR072W	gene-YBR072W	35228.0058580789	-4.17713963030956	0.458152918104099	-9.11734808455469	7.69850031487923e-20	1.9425966261189e-18
gene-YBR238C	gene-YBR238C	225.787281093979	5.43237998562628	0.597572667525852	9.09074373852828	9.83638620679343e-20	2.46842415930825e-18
gene-YKR060W	gene-YKR060W	444.059322088817	3.84614840406626	0.423204359324011	9.08815875670504	1.0073037972202e-19	2.50986417286975e-18
gene-YKL109W	gene-YKL109W	1602.43118568762	-3.68780158513157	0.405788019758814	-9.08800015171337	1.00877398909571e-19	2.50986417286975e-18
gene-YMR031C	gene-YMR031C	1596.04031266453	-4.04208660202559	0.444907518200631	-9.08522880973842	1.03480794874824e-19	2.56368165004777e-18
gene-YDR021W	gene-YDR021W	312.901485693496	4.16098612929515	0.459619487145043	9.05311077026215	1.38952221778261e-19	3.42788065759761e-18
gene-YMR250W	gene-YMR250W	2927.06229334463	-4.47868648418535	0.495177046360275	-9.04461650051282	1.50191433514491e-19	3.6895127676007e-18
gene-YGR130C	gene-YGR130C	1616.05588344219	-3.82309179206993	0.422861200838752	-9.04100869147316	1.55232688106774e-19	3.79733071494805e-18
gene-YMR290C	gene-YMR290C	1782.07274247928	4.66785913884184	0.517255813286484	9.02427583980874	1.80887755103254e-19	4.40639544021399e-18
gene-YOR234C	gene-YOR234C	2513.21508598273	4.17191132458226	0.462895942575696	9.01263316625429	2.01167250278517e-19	4.87512951564846e-18
gene-YOR272W	gene-YOR272W	954.253572981081	4.03420468564393	0.447633876872862	9.01228636631927	2.0180457115618e-19	4.87512951564846e-18
gene-YOL032W	gene-YOL032W	853.197510914182	-4.29119061468814	0.476242372385276	-9.0105183064572	2.05084912732981e-19	4.93390232203064e-18
gene-YLR407W	gene-YLR407W	862.349727774504	3.87908932905998	0.430622705649133	9.00809288077955	2.09670753112378e-19	5.02346964864307e-18
gene-YLL035W	gene-YLL035W	158.574618309859	5.10197385635473	0.566653105662453	9.00369874509062	2.18238424033056e-19	5.20731190459201e-18
gene-YLR023C	gene-YLR023C	725.559172741353	4.3097681551684	0.479321908381698	8.99138570510824	2.44132680149571e-19	5.80138964828898e-18
gene-YML093W	gene-YML093W	1092.17485740165	3.69863711845152	0.411604962583959	8.98589048886182	2.56647471352806e-19	6.07399015534975e-18
gene-YKL142W	gene-YKL142W	3034.55486644636	-3.57518071913828	0.398447700026566	-8.97277288562567	2.89141861724126e-19	6.79106957291909e-18
gene-YKL103C	gene-YKL103C	722.336864725863	-3.85792464983449	0.42996153260512	-8.97272048143347	2.89279500873228e-19	6.79106957291909e-18
gene-YLL026W	gene-YLL026W	19732.4124382939	-4.4575828137576	0.497958758284545	-8.95171083869247	3.50014824891571e-19	8.18388076513546e-18
gene-YMR105C	gene-YMR105C	1855.22890929065	-3.79162596401093	0.423690087284302	-8.94905516509452	3.58537957578457e-19	8.34963195608712e-18
gene-YGR245C	gene-YGR245C	1297.86124329208	3.83620444109043	0.428760226155292	8.94720220550728	3.64605977146307e-19	8.4571155336486e-18
gene-YPR124W	gene-YPR124W	1192.09168109485	-3.9273841798929	0.439551622388178	-8.93497823658251	4.07258366445472e-19	9.4089611485934e-18
gene-YEL036C	gene-YEL036C	932.240192176406	3.90214780867195	0.43688719836128	8.93170553705515	4.19490813841826e-19	9.65326291773562e-18
gene-YBL024W	gene-YBL024W	1098.83043336927	4.1555397713948	0.46589981258975	8.91938493878293	4.68884936267637e-19	1.07288673172614e-17
gene-YML042W	gene-YML042W	1497.90391014094	-4.40905868802909	0.494336682128591	-8.91914124002266	4.69917754363046e-19	1.07288673172614e-17
gene-YDL201W	gene-YDL201W	553.213737595953	3.81653325732499	0.428775487795013	8.90100615814489	5.53426878670863e-19	1.25861378422725e-17
gene-YLR409C	gene-YLR409C	826.044004899783	4.09173442433528	0.459736639499321	8.9001703862268	5.57610207390263e-19	1.26319324024362e-17
gene-YLR355C	gene-YLR355C	5858.31714220139	3.80751426205939	0.428249366845613	8.89088124077022	6.06261482771044e-19	1.36808308243915e-17
gene-YPR112C	gene-YPR112C	960.014963994026	3.65513251755854	0.411200755919458	8.88892460663296	6.17031773575235e-19	1.3870111914112e-17
gene-YDL126C	gene-YDL126C	3424.7965343044	-3.50991287653961	0.395371652592773	-8.87750260678088	6.83782362447447e-19	1.53114650544963e-17
gene-YGL227W	gene-YGL227W	495.607404010219	-4.22395488980333	0.475937726697049	-8.87501589570778	6.99234265940881e-19	1.5597478529915e-17
gene-YMR070W	gene-YMR070W	727.585500914503	3.91961993750414	0.441705055168745	8.87383988849014	7.06661359329106e-19	1.57029863893666e-17
gene-YBR299W	gene-YBR299W	3470.74307227674	-3.84839347910045	0.433716856781175	-8.8730548949867	7.1166231072307e-19	1.57539846883259e-17
gene-YPL186C	gene-YPL186C	1037.62863098975	-3.98706034509396	0.449584065904045	-8.8683310808104	7.42502912818581e-19	1.63744392364764e-17
gene-YDL148C	gene-YDL148C	1018.33972128729	3.66247336270198	0.413890856302619	8.84888686698636	8.83965253861448e-19	1.94205498414391e-17
gene-YLR397C	gene-YLR397C	384.522974928659	3.91240701848118	0.442156898147955	8.84845862378021	8.87363203588788e-19	1.94219119221576e-17
gene-YOR062C	gene-YOR062C	2074.64982641598	4.39905532912226	0.497329132834993	8.84536022260696	9.12335180815314e-19	1.98936907217482e-17
gene-YPR065W	gene-YPR065W	1859.92610592365	3.71159005427304	0.419940396290148	8.83837346219152	9.71221550715224e-19	2.10987010009852e-17
gene-YKL172W	gene-YKL172W	1939.64611806054	3.6058445490715	0.40820825001653	8.83334559976552	1.01590528745226e-18	2.19873627641154e-17
gene-YOR310C	gene-YOR310C	3253.97438668946	4.41201625716784	0.499541774086882	8.83212673300971	1.02703983353088e-18	2.21460218919141e-17
gene-YJR041C	gene-YJR041C	306.990084536475	4.3191285612224	0.489475244020642	8.82399797330763	1.10444225196746e-18	2.36399367314505e-17
gene-YPR186C	gene-YPR186C	231.262916900238	4.13863337172616	0.46900844451796	8.8242193079909	1.10226031170839e-18	2.36399367314505e-17
gene-YMR244W	gene-YMR244W	182.935372499885	6.13000626503897	0.695341971690202	8.81581511632105	1.1881741646732e-18	2.53390109403932e-17
gene-YMR131C	gene-YMR131C	2516.10928014576	4.15289486931979	0.471164727342327	8.81410391806025	1.20646111845057e-18	2.56350971956905e-17
gene-YBR056W	gene-YBR056W	1132.80781612716	-3.83809930946553	0.435695370699937	-8.80913493136199	1.26115307562532e-18	2.66997571137841e-17
gene-YOR215C	gene-YOR215C	2053.79894265585	-3.96933812559472	0.4507881775291	-8.80532880731657	1.30469530675308e-18	2.75215075214363e-17
gene-YMR239C	gene-YMR239C	500.840001720375	3.79671227305645	0.43134128634759	8.80210727149573	1.34270746089146e-18	2.82210932754876e-17
gene-YCR004C	gene-YCR004C	1317.41723809924	-3.66502225095177	0.416855362196487	-8.79207174315835	1.46826957656047e-18	3.07491563839391e-17
gene-YPL128C	gene-YPL128C	150.936618294516	4.54394865648736	0.517721430935185	8.77682163606674	1.68159375634844e-18	3.50904618260237e-17
gene-YLR074C	gene-YLR074C	1632.91248428302	3.58249361380867	0.408774609589349	8.76398271753621	1.88470739037136e-18	3.91884515240788e-17
gene-YAL059W	gene-YAL059W	834.148715002349	3.7719058249344	0.430556735242759	8.76053146122009	1.94331951576885e-18	4.02633673338301e-17
gene-YOR287C	gene-YOR287C	440.159875310603	3.69426791114275	0.421973566123921	8.75473775544001	2.04578605931855e-18	4.22360511962859e-17
gene-YGR191W	gene-YGR191W	1193.41750862876	3.93224547636144	0.4498603754142	8.74103542180371	2.30983576411817e-18	4.7518953422954e-17
gene-YLR377C	gene-YLR377C	2134.30115266022	-4.52978435576719	0.519073968646193	-8.72666446283447	2.62293808931309e-18	5.37702308309183e-17
gene-YKR076W	gene-YKR076W	666.914766912431	-4.25016062137361	0.487322860023197	-8.72144725813045	2.74668172066361e-18	5.61094069393107e-17
gene-YHR065C	gene-YHR065C	762.107253976891	4.32832695929458	0.497255653880681	8.70442985517703	3.19175167707973e-18	6.49733505732803e-17
gene-YPL183C	gene-YPL183C	473.749313505058	3.99520644992194	0.459725150098759	8.69042393931175	3.61089496799657e-18	7.32495836365019e-17
gene-YBR126C	gene-YBR126C	1916.06987366079	-3.72838723565232	0.42945784490969	-8.68161399272226	3.90191721251747e-18	7.8878340316933e-17
gene-YOR273C	gene-YOR273C	2857.96870283551	4.1679221610902	0.48163925106988	8.6536181422753	4.98919454678448e-18	1.00508964191624e-16
gene-YKL043W	gene-YKL043W	741.148789567245	3.52365308547061	0.408961422119993	8.6161014092834	6.92724092639028e-18	1.39070333356704e-16
gene-YIL096C	gene-YIL096C	340.101375335272	3.79795719152966	0.440886212875862	8.61437051241842	7.0326916558505e-18	1.40702167767566e-16
gene-YJL166W	gene-YJL166W	3196.26500717333	-3.41016825026774	0.396154645839599	-8.60817432303571	7.42333129808019e-18	1.48009023347339e-16
gene-YDR258C	gene-YDR258C	7195.91756104938	-4.54079352765587	0.527676809685036	-8.60525504307498	7.61472535901218e-18	1.5130693187771e-16
gene-YGR054W	gene-YGR054W	854.314426140236	4.0300548891497	0.46847160071878	8.60255964922175	7.7957613674042e-18	1.54377288030705e-16
gene-YIR036C	gene-YIR036C	603.24079199264	-3.89096251594215	0.452517315717107	-8.59848315368025	8.07765909584931e-18	1.59417394088253e-16
gene-YGR103W	gene-YGR103W	2576.93876474988	3.89394428599787	0.452993736581523	8.59602235426735	8.25267336733868e-18	1.62321163326506e-16
gene-YJL052W	gene-YJL052W	31767.8610101322	-3.57393393051926	0.416339656375169	-8.58417850856546	9.14878177847127e-18	1.79340766041279e-16
gene-YPR030W	gene-YPR030W	1658.08414545763	-4.26007238986249	0.49670798355956	-8.57661348491626	9.77072650984358e-18	1.9088983134332e-16
gene-YJL011C	gene-YJL011C	258.266488370555	3.89837043390978	0.454579768583683	8.57576756232637	9.84281490747455e-18	1.91016227971056e-16
gene-YBR139W	gene-YBR139W	923.168271601645	-4.17325735172544	0.48662933687865	-8.57584414966357	9.83626668409885e-18	1.91016227971056e-16
gene-YBR028C	gene-YBR028C	241.586877783077	4.05725896336945	0.473165461061163	8.57471497236988	9.93324852064817e-18	1.92130806934265e-16
gene-YJL050W	gene-YJL050W	796.880021873908	3.74406274239592	0.43679333684332	8.57170296931276	1.01965808969798e-17	1.96571172126544e-16
gene-YMR014W	gene-YMR014W	817.308354032384	3.71433574359331	0.434491801307714	8.54869006138681	1.24493326419604e-17	2.39207969113841e-16
gene-YOR374W	gene-YOR374W	11531.3095189378	-4.61990160748618	0.540556718855855	-8.54656217624061	1.26809128722095e-17	2.42856166914487e-16
gene-YNL191W	gene-YNL191W	481.595324877811	3.91397656283857	0.458718274562162	8.5324190900709	1.43318781939927e-17	2.73574409329263e-16
gene-YOR334W	gene-YOR334W	127.364292630824	4.45980716950655	0.522737444666518	8.53163899967354	1.44288710046136e-17	2.745257744734e-16
gene-YHR016C	gene-YHR016C	467.483262750266	-3.83218077898871	0.449240343168306	-8.5303576076047	1.45896010537609e-17	2.76679665586305e-16
gene-YKR057W	gene-YKR057W	3055.81571542453	3.88580761714091	0.455926414011669	8.52288329370943	1.55629585140655e-17	2.94180339184706e-16
gene-YPL001W	gene-YPL001W	212.008628218766	3.96217269615707	0.465009598638582	8.52062561236844	1.5869374737283e-17	2.99001617218323e-16
gene-YLR222C	gene-YLR222C	803.999892419227	3.96231056972759	0.46517900935008	8.51781892580125	1.62586140716152e-17	3.05347261693367e-16
gene-YFR049W	gene-YFR049W	645.687954696429	-3.69058196476614	0.433351391510137	-8.51637271062001	1.64628418418163e-17	3.08188634093423e-16
gene-YAL036C	gene-YAL036C	765.892781987086	3.45245767993591	0.406335282063832	8.49657372207605	1.95268927238718e-17	3.63798184746955e-16
gene-YIL136W	gene-YIL136W	6347.42759037622	-4.34035870420664	0.510847595796055	-8.49638667172946	1.95583702895563e-17	3.63798184746955e-16
gene-YMR251W-A	gene-YMR251W-A	11427.7415606999	-3.31448513023182	0.390950749902148	-8.47801195179037	2.29074440944654e-17	4.24736113114579e-16
gene-YPR151C	gene-YPR151C	1265.58247506936	-4.71375256120286	0.556466390958064	-8.47086659283632	2.43574073945761e-17	4.50186748734038e-16
gene-YDR060W	gene-YDR060W	1425.53358259753	3.68533520007883	0.436161301251952	8.44947772647526	2.92608815519972e-17	5.3910396327762e-16
gene-YDR091C	gene-YDR091C	1716.67683438817	3.43459210063135	0.406777782445438	8.44341124036693	3.08208416482034e-17	5.66053438725048e-16
gene-YJL190C	gene-YJL190C	4295.60810643708	4.93075903122308	0.584567987544156	8.43487692840968	3.31551518520893e-17	6.07010358751145e-16
gene-YPL154C	gene-YPL154C	3744.46687277749	-3.36362165582576	0.398813886174149	-8.43406353799067	3.33865301751234e-17	6.09330340688302e-16
gene-YDL021W	gene-YDL021W	787.178578194988	-3.62285150766164	0.429572387692275	-8.43362285719556	3.35125514652196e-17	6.0971898322034e-16
gene-YOR178C	gene-YOR178C	1109.35588161449	-3.57592481047268	0.424049828748945	-8.43279390307164	3.37508799888071e-17	6.12142128644345e-16
gene-YLR448W	gene-YLR448W	2630.77953039159	4.45347031308429	0.528188038745144	8.43160008633429	3.40970489289748e-17	6.16500058585376e-16
gene-YNR012W	gene-YNR012W	450.805544717559	3.70445369842113	0.439953877184881	8.42009558393871	3.76177270323793e-17	6.75958045625037e-16
gene-YKR025W	gene-YKR025W	754.268978374025	3.42089498400688	0.406262357357663	8.42040844309682	3.7517401877798e-17	6.75958045625037e-16
gene-YAL017W	gene-YAL017W	668.065896087897	-3.97238175095318	0.472135671431352	-8.41364461810371	3.97463703948154e-17	7.12010364426508e-16
gene-YAL061W	gene-YAL061W	624.505257815947	-3.79160344247874	0.451210332850943	-8.40318398411167	4.34533089668994e-17	7.76028112899658e-16
gene-YER145C	gene-YER145C	2405.18367234909	3.76553376960297	0.448863161184553	8.38904613973153	4.90102338402914e-17	8.72591992104515e-16
gene-YDL215C	gene-YDL215C	2231.62658718685	-3.80309578780687	0.453491457520129	-8.38625673039953	5.01866693269293e-17	8.90813380552995e-16
gene-YDL073W	gene-YDL073W	283.909563175698	3.70067542620056	0.441452753110593	8.38294789221411	5.16183310636991e-17	9.13440496817191e-16
